step,epoch,loss,lr,grad_norm,elapsed_s
172,0.344,0.5326418876647949,7.3111111111111125e-06,4.560746669769287,180.59
174,0.348,0.47142431139945984,7.266666666666668e-06,4.587869644165039,182.17
176,0.352,0.5478411912918091,7.222222222222223e-06,4.680781841278076,183.74
178,0.356,0.5046849250793457,7.177777777777778e-06,5.36846923828125,185.34
180,0.36,0.61761474609375,7.133333333333334e-06,6.124409198760986,186.93
182,0.364,0.5224802494049072,7.0888888888888894e-06,4.980284690856934,188.51
184,0.368,0.4538276791572571,7.044444444444445e-06,5.1111369132995605,190.11
186,0.372,0.47898149490356445,7e-06,5.351813316345215,191.7
188,0.376,0.5891313552856445,6.955555555555557e-06,5.587969779968262,193.48
190,0.38,0.5182764530181885,6.911111111111112e-06,4.770387172698975,195.1
192,0.384,0.5843459963798523,6.866666666666667e-06,5.17901611328125,196.69
194,0.388,0.4330940842628479,6.8222222222222225e-06,3.764591932296753,198.27
196,0.392,0.5981295704841614,6.777777777777779e-06,5.637768745422363,199.89
198,0.396,0.548822283744812,6.733333333333334e-06,5.213010311126709,201.49
200,0.4,0.5780155658721924,6.688888888888889e-06,5.948612689971924,202.98
202,0.404,0.5491729974746704,6.644444444444444e-06,5.93813943862915,204.58
204,0.408,0.6176176071166992,6.600000000000001e-06,5.211809158325195,206.18
206,0.412,0.5926669836044312,6.555555555555556e-06,5.499059677124023,207.76
208,0.416,0.5329976081848145,6.511111111111112e-06,5.667219638824463,209.36
210,0.42,0.5870699882507324,6.466666666666667e-06,6.416861534118652,210.97
212,0.424,0.5341979265213013,6.422222222222223e-06,5.415265083312988,212.58
214,0.428,0.5475899577140808,6.377777777777778e-06,5.370954990386963,214.18
216,0.432,0.5675214529037476,6.333333333333333e-06,5.556819915771484,215.78
218,0.436,0.5401012897491455,6.28888888888889e-06,5.148621082305908,217.39
220,0.44,0.4733336865901947,6.2444444444444456e-06,4.399592399597168,219.0
222,0.444,0.44531628489494324,6.200000000000001e-06,4.473784446716309,220.6
224,0.448,0.5804417133331299,6.155555555555556e-06,5.721408367156982,222.21
226,0.452,0.5358543395996094,6.111111111111112e-06,5.607749938964844,223.83
228,0.456,0.5129698514938354,6.066666666666667e-06,4.991422176361084,225.43
230,0.46,0.5051433444023132,6.0222222222222225e-06,4.7991790771484375,226.92
232,0.464,0.45206931233406067,5.977777777777778e-06,3.874185800552368,228.52
234,0.468,0.5257011651992798,5.933333333333335e-06,5.209355354309082,230.1
236,0.472,0.6913349628448486,5.88888888888889e-06,6.1859450340271,231.72
238,0.476,0.5618440508842468,5.844444444444445e-06,6.429811477661133,233.29
240,0.48,0.6793085336685181,5.8e-06,5.561594009399414,234.89
242,0.484,0.5497745275497437,5.7555555555555564e-06,5.035222053527832,236.49
244,0.488,0.4838276505470276,5.711111111111112e-06,4.470890998840332,238.1
246,0.492,0.608975350856781,5.666666666666667e-06,5.207223415374756,239.67
248,0.496,0.5586671829223633,5.622222222222222e-06,5.092612266540527,241.16
250,0.5,0.6320583820343018,5.577777777777778e-06,6.270896911621094,242.63
252,0.504,0.49537044763565063,5.533333333333334e-06,4.566356658935547,265.87
254,0.508,0.4962678551673889,5.4888888888888895e-06,5.379542350769043,267.42
256,0.512,0.7417334318161011,5.444444444444445e-06,6.9038801193237305,268.77
258,0.516,0.42463845014572144,5.400000000000001e-06,4.324032783508301,270.36
260,0.52,0.6849848031997681,5.355555555555556e-06,6.728851318359375,271.96
262,0.524,0.49710607528686523,5.311111111111111e-06,5.406463623046875,273.53
264,0.528,0.6149976253509521,5.2666666666666665e-06,5.818299770355225,275.11
266,0.532,0.6369454860687256,5.2222222222222226e-06,6.361227035522461,276.68
268,0.536,0.47278058528900146,5.177777777777779e-06,4.248532295227051,278.27
270,0.54,0.501725435256958,5.133333333333334e-06,5.575267791748047,279.87
272,0.544,0.5058301687240601,5.088888888888889e-06,5.043984413146973,281.45
274,0.548,0.5142161250114441,5.044444444444445e-06,5.0188164710998535,283.05
276,0.552,0.6524859070777893,5e-06,6.348094463348389,284.62
278,0.556,0.610101580619812,4.9555555555555565e-06,5.5800981521606445,286.21
280,0.56,0.5671139359474182,4.911111111111112e-06,5.25171422958374,287.78
282,0.564,0.40432873368263245,4.866666666666667e-06,5.129190444946289,289.38
284,0.568,0.7526012659072876,4.822222222222222e-06,7.270395755767822,290.98
286,0.572,0.513461709022522,4.777777777777778e-06,5.037283897399902,292.56
288,0.576,0.4376908540725708,4.7333333333333335e-06,5.015316009521484,294.14
290,0.58,0.511431097984314,4.6888888888888895e-06,4.707356929779053,295.71
292,0.584,0.5195209980010986,4.644444444444445e-06,5.144620418548584,297.32
294,0.588,0.4752465486526489,4.600000000000001e-06,4.749978542327881,298.89
296,0.592,0.6120027899742126,4.555555555555556e-06,5.032845973968506,300.48
298,0.596,0.49240559339523315,4.511111111111111e-06,4.99407958984375,302.05
300,0.6,0.537126898765564,4.4666666666666665e-06,4.71724796295166,303.54
302,0.604,0.43436911702156067,4.422222222222223e-06,4.778779029846191,305.04
304,0.608,0.48998475074768066,4.377777777777778e-06,4.728018760681152,306.65
306,0.612,0.48687300086021423,4.333333333333334e-06,5.381759166717529,308.25
308,0.616,0.5877796411514282,4.288888888888889e-06,5.26629638671875,309.85
310,0.62,0.6125292778015137,4.244444444444445e-06,5.9200053215026855,311.45
312,0.624,0.6432147026062012,4.2000000000000004e-06,5.155574798583984,313.05
314,0.628,0.5673059225082397,4.155555555555556e-06,5.22446870803833,314.68
316,0.632,0.5122187733650208,4.111111111111111e-06,4.97255277633667,316.44
318,0.636,0.5118840932846069,4.066666666666667e-06,4.7781081199646,318.04
320,0.64,0.4162859320640564,4.022222222222222e-06,4.877175807952881,319.63
322,0.644,0.49356648325920105,3.977777777777778e-06,5.014138698577881,321.14
324,0.648,0.5526883006095886,3.9333333333333335e-06,5.132648468017578,322.74
326,0.652,0.586807131767273,3.88888888888889e-06,5.541894912719727,324.35
328,0.656,0.6048120260238647,3.844444444444445e-06,4.344440937042236,325.85
330,0.66,0.47115498781204224,3.8000000000000005e-06,4.5839457511901855,327.35
332,0.664,0.4739600419998169,3.7555555555555557e-06,4.307069301605225,328.94
334,0.668,0.37832626700401306,3.7111111111111113e-06,4.164326190948486,330.56
336,0.672,0.6447747945785522,3.6666666666666666e-06,4.650148868560791,332.13
338,0.676,0.5037122368812561,3.6222222222222226e-06,4.729510307312012,333.74
340,0.68,0.5572141408920288,3.577777777777778e-06,5.649566650390625,335.34
342,0.684,0.5261648893356323,3.5333333333333335e-06,5.19357442855835,336.94
344,0.688,0.5187220573425293,3.4888888888888896e-06,4.564988136291504,338.55
346,0.692,0.5186763405799866,3.444444444444445e-06,5.180246353149414,340.16
348,0.696,0.5182164907455444,3.4000000000000005e-06,4.494633674621582,341.77
350,0.7,0.6192625761032104,3.3555555555555557e-06,5.619136333465576,343.37
352,0.704,0.4918483793735504,3.3111111111111118e-06,5.291193962097168,344.85
354,0.708,0.5278838276863098,3.266666666666667e-06,4.959659099578857,346.45
356,0.712,0.5913478136062622,3.2222222222222227e-06,5.128106117248535,348.06
358,0.716,0.5207626819610596,3.177777777777778e-06,5.072248935699463,349.66
360,0.72,0.508973240852356,3.133333333333334e-06,5.607316970825195,351.27
362,0.724,0.5662399530410767,3.088888888888889e-06,5.470573902130127,352.88
364,0.728,0.5914908051490784,3.044444444444445e-06,5.956497669219971,354.48
366,0.732,0.44210779666900635,3e-06,4.922616004943848,356.07
368,0.736,0.562663733959198,2.955555555555556e-06,5.54755973815918,357.68
370,0.74,0.5940719842910767,2.9111111111111114e-06,5.854519844055176,359.29
372,0.744,0.5236629247665405,2.866666666666667e-06,4.286163330078125,360.89
374,0.748,0.6355941295623779,2.8222222222222223e-06,6.67446756362915,362.39
376,0.752,0.666199266910553,2.7777777777777783e-06,7.009741306304932,386.16
378,0.756,0.5565398931503296,2.7333333333333336e-06,5.165938854217529,387.85
380,0.76,0.4701383709907532,2.6888888888888892e-06,4.960770130157471,389.53
382,0.764,0.6814792156219482,2.6444444444444444e-06,6.44874382019043,391.13
384,0.768,0.5497057437896729,2.6e-06,5.8232035636901855,392.73
386,0.772,0.5816677212715149,2.5555555555555557e-06,5.86163854598999,394.37
388,0.776,0.5480300188064575,2.5111111111111114e-06,5.454735279083252,396.03
390,0.78,0.4628516435623169,2.466666666666667e-06,5.12175178527832,397.67
392,0.784,0.5387033224105835,2.4222222222222223e-06,5.813253879547119,399.38
394,0.788,0.46317505836486816,2.377777777777778e-06,4.078805446624756,401.01
396,0.792,0.6270676851272583,2.3333333333333336e-06,5.759438991546631,402.61
398,0.796,0.5830321907997131,2.2888888888888892e-06,6.349153995513916,404.25
400,0.8,0.6891700029373169,2.2444444444444445e-06,5.149334907531738,405.76
402,0.804,0.5391559600830078,2.2e-06,5.603402137756348,407.36
404,0.808,0.47162488102912903,2.1555555555555558e-06,5.2464189529418945,409.05
406,0.812,0.49931541085243225,2.1111111111111114e-06,4.918360710144043,410.66
408,0.816,0.45482295751571655,2.0666666666666666e-06,4.881328105926514,412.26
410,0.82,0.4215904474258423,2.0222222222222223e-06,4.271195411682129,413.74
412,0.824,0.4801650047302246,1.977777777777778e-06,5.241786003112793,415.36
414,0.828,0.5432738065719604,1.9333333333333336e-06,5.22301721572876,416.84
416,0.832,0.47027716040611267,1.888888888888889e-06,5.282953262329102,418.45
418,0.836,0.5474516749382019,1.8444444444444445e-06,7.011852741241455,420.11
420,0.84,0.6863261461257935,1.8000000000000001e-06,6.04572057723999,421.75
422,0.844,0.5325284004211426,1.7555555555555556e-06,5.282945156097412,423.38
424,0.848,0.6023234724998474,1.7111111111111112e-06,5.507607936859131,425.04
426,0.852,0.5393465161323547,1.6666666666666667e-06,4.040839672088623,426.55
428,0.856,0.53862464427948,1.6222222222222223e-06,5.129622936248779,428.14
430,0.86,0.5108358860015869,1.5777777777777778e-06,4.354354381561279,429.75
432,0.864,0.47749727964401245,1.5333333333333334e-06,5.219315528869629,431.39
434,0.868,0.513232946395874,1.4888888888888888e-06,4.886011123657227,432.95
436,0.872,0.439264714717865,1.4444444444444445e-06,5.133144855499268,434.7
438,0.876,0.5945245623588562,1.4000000000000001e-06,5.937991142272949,436.52
440,0.88,0.6451858878135681,1.3555555555555558e-06,5.802692413330078,438.17
442,0.884,0.5097110867500305,1.3111111111111112e-06,4.5906147956848145,439.78
444,0.888,0.4635772705078125,1.2666666666666669e-06,5.260212421417236,441.39
446,0.892,0.4833817481994629,1.2222222222222223e-06,5.498765468597412,442.99
448,0.896,0.511191189289093,1.1777777777777778e-06,4.867590427398682,444.64
450,0.9,0.4986002445220947,1.1333333333333334e-06,4.889438629150391,446.23
452,0.904,0.5036253929138184,1.0888888888888889e-06,5.002191543579102,447.83
454,0.908,0.5363583564758301,1.0444444444444445e-06,5.294095993041992,449.47
456,0.912,0.45497918128967285,1.0000000000000002e-06,4.385000228881836,451.13
458,0.916,0.39919137954711914,9.555555555555556e-07,4.248899936676025,452.79
460,0.92,0.5219177007675171,9.111111111111113e-07,5.214382648468018,454.4
462,0.924,0.5111281275749207,8.666666666666668e-07,5.707605361938477,456.14
464,0.928,0.5451748371124268,8.222222222222223e-07,5.647981643676758,457.86
466,0.932,0.5436340570449829,7.777777777777779e-07,6.39695930480957,459.59
468,0.936,0.5057661533355713,7.333333333333334e-07,4.591708660125732,461.45
470,0.94,0.5276631116867065,6.88888888888889e-07,5.105066776275635,463.21
472,0.944,0.45172786712646484,6.444444444444445e-07,4.3977155685424805,464.85
474,0.948,0.6236825585365295,6.000000000000001e-07,6.919936656951904,466.53
476,0.952,0.5086938738822937,5.555555555555555e-07,4.516386032104492,468.16
478,0.956,0.5575278401374817,5.111111111111112e-07,5.388874530792236,469.76
480,0.96,0.6041579246520996,4.666666666666667e-07,5.617990970611572,471.4
482,0.964,0.5678736567497253,4.2222222222222226e-07,4.980160713195801,473.17
484,0.968,0.5376855134963989,3.777777777777778e-07,5.423625946044922,474.83
486,0.972,0.5077342391014099,3.3333333333333335e-07,4.899215221405029,476.34
488,0.976,0.6497290730476379,2.888888888888889e-07,5.80216646194458,477.97
490,0.98,0.5370913147926331,2.444444444444445e-07,4.798004150390625,479.56
492,0.984,0.5339314341545105,2.0000000000000002e-07,5.82199239730835,481.16
494,0.988,0.5232608914375305,1.5555555555555556e-07,5.559061527252197,482.65
496,0.992,0.4646969437599182,1.1111111111111112e-07,5.0296711921691895,484.27
498,0.996,0.5722404718399048,6.666666666666668e-08,5.639150619506836,485.76
500,1.0,0.5577747821807861,2.2222222222222224e-08,6.390371322631836,487.19
